experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
remote_server_final_test,4.0,3,50,261.58695851336233,True,False,False,2
remote_server_final_test,4.0,3,70,297.0433328766376,True,False,False,2
remote_server_final_test,4.0,3,80,319.27134181605646,True,False,False,2
remote_server_final_test,4.0,3,90,336.9373457855545,True,False,False,2
remote_server_final_test,4.0,3,95,342.3066729330457,True,False,False,2
remote_server_final_test,4.0,3,99,354.43541705957614,True,False,False,2
remote_server_final_test,5.0,1,50,292.7930004952941,False,True,False,1
remote_server_final_test,5.0,1,70,300.0729497871361,False,True,False,1
remote_server_final_test,5.0,1,80,306.43115002894774,False,True,False,1
remote_server_final_test,5.0,1,90,321.18149559828447,False,True,False,1
remote_server_final_test,5.0,1,95,338.00470768765075,False,True,False,1
remote_server_final_test,5.0,1,99,368.163612060016,False,True,False,1
remote_server_final_test,5.0,2,50,292.7930004952941,False,True,False,1
remote_server_final_test,5.0,2,70,300.0729497871361,False,True,False,1
remote_server_final_test,5.0,2,80,306.43115002894774,False,True,False,1
remote_server_final_test,5.0,2,90,321.18149559828447,False,True,False,1
remote_server_final_test,5.0,2,95,338.00470768765075,False,True,False,1
remote_server_final_test,5.0,2,99,368.163612060016,False,True,False,1
remote_server_final_test,5.0,3,50,292.7930004952941,True,False,False,2
remote_server_final_test,5.0,3,70,300.0729497871361,True,False,False,2
remote_server_final_test,5.0,3,80,306.43115002894774,True,False,False,2
remote_server_final_test,5.0,3,90,321.18149559828447,True,False,False,2
remote_server_final_test,5.0,3,95,338.00470768765075,True,False,False,2
remote_server_final_test,5.0,3,99,368.163612060016,True,False,False,2
remote_server_final_test,5.0,4,50,292.7930004952941,True,False,False,2
remote_server_final_test,5.0,4,70,300.0729497871361,True,False,False,2
remote_server_final_test,5.0,4,80,306.43115002894774,True,False,False,2
remote_server_final_test,5.0,4,90,321.18149559828447,True,False,False,2
remote_server_final_test,5.0,4,95,338.00470768765075,True,False,False,2
remote_server_final_test,5.0,4,99,368.163612060016,True,False,False,2
remote_server_final_test,6.0,1,50,328.28547951066867,False,True,False,1
remote_server_final_test,6.0,1,70,334.8900836077519,False,True,False,1
remote_server_final_test,6.0,1,80,341.77220002748066,False,True,False,1
remote_server_final_test,6.0,1,90,364.2212833859958,False,True,False,1
remote_server_final_test,6.0,1,95,401.69491425913276,False,True,False,1
remote_server_final_test,6.0,1,99,418.49116260244045,False,True,False,1
remote_server_final_test,6.0,2,50,328.28547951066867,False,True,False,1
remote_server_final_test,6.0,2,70,334.8900836077519,False,True,False,1
remote_server_final_test,6.0,2,80,341.77220002748066,False,True,False,1
